,word,freq,pos
2960,тюрколог,4478,NOUN
2961,показательный,4469,ADJF
2962,михаил,4469,NOUN
2963,казак,4465,NOUN
2964,флексия,4464,NOUN
2965,подъем,4463,NOUN
2966,дальний,4462,ADJF
2967,буслаев,4461,NOUN
2968,драма,4458,NOUN
2969,сельский,4452,ADJF
2970,ритуал,4449,NOUN
2971,сближение,4439,NOUN
2972,метаязык,4439,NOUN
2973,позиционный,4438,ADJF
2974,населенный,4437,PRTF
2975,переписка,4435,NOUN
2976,статистика,4421,NOUN
2977,родитель,4421,NOUN
2978,лингвострановедение,4421,NOUN
2979,конструктивный,4419,ADJF
2980,лы??,4419,
2981,крестьянин,4418,NOUN
2982,Науч??,4414,
2983,вес,4412,NOUN
2984,следственный,4411,ADJF
2985,маркирование,4411,NOUN
2986,отчасти,4404,ADVB
2987,николай,4401,NOUN
2988,словом,4397,NOUN
2989,запрет,4395,NOUN
2990,окрашивать,4394,INFN
2991,кононов,4390,NOUN
2992,почва,4380,NOUN
2993,освещать,4376,INFN
2994,поспелов,4376,NOUN
2995,впоследствии,4374,ADVB
2996,Йошкар??,4374,
2997,жинкин,4372,NOUN
2998,неоднократно,4370,ADVB
2999,репрезентант,4370,NOUN
3000,молитва,4369,NOUN
3001,радио,4367,NOUN
3002,структурирование,4366,NOUN
3003,предоставлять,4357,INFN
3004,первоначально,4356,ADVB
3005,америка,4355,NOUN
3006,МГПИ??,4354,
3007,калининград,4353,NOUN
3008,извлечение,4353,NOUN
3009,ки??,4351,
3010,питер,4348,NOUN
3011,делиться,4347,INFN
3012,рахилин,4347,NOUN
3013,распространяться,4345,INFN
3014,Касевич??,4339,
3015,супрун,4338,NOUN
3016,постулат,4337,NOUN
3017,трудный,4335,ADJF
3018,синкретизм,4335,NOUN
3019,поверхность,4329,NOUN
3020,отображение,4328,NOUN
3021,словоизменение,4322,NOUN
3022,бродский,4318,NOUN
3023,регистр,4312,NOUN
3024,ага,4312,INTJ
3025,Серль??,4312,
3026,логос,4311,NOUN
3027,соединять,4308,INFN
3028,этнолингвистика,4308,NOUN
3029,ориентированный,4307,PRTF
3030,снег,4305,NOUN
3031,ахматова,4305,NOUN
3032,сущий,4304,ADJF
3033,владивосток,4302,NOUN
3034,саратовский,4302,ADJF
3035,Шейгал??,4301,
3036,диапазон,4300,NOUN
3037,дождь,4298,NOUN
3038,аст,4296,NOUN
3039,навык,4290,NOUN
3040,лурия,4288,NOUN
3041,нарративный,4288,ADJF
3042,ныне,4285,ADVB
3043,специфичный,4285,ADJF
3044,сформировывать,4280,INFN
3045,китай,4277,NOUN
3046,манера,4275,NOUN
3047,хотеться,4272,INFN
3048,безударный,4272,ADJF
3049,действующий,4271,PRTF
3050,долго,4271,ADVB
3051,высш??,4264,
3052,случайно,4263,ADVB
3053,призывать,4262,INFN
3054,белгород,4261,NOUN
3055,объяснительный,4254,ADJF
3056,ткань,4249,NOUN
3057,ждать,4249,INFN
3058,односоставный,4249,ADJF
3059,знаменательный,4247,ADJF
3060,афанасьев,4245,NOUN
3061,абзац,4244,NOUN
3062,смешанный,4242,ADJF
3063,параллелизм,4240,NOUN
3064,парадигматика,4236,NOUN
3065,респондент,4235,NOUN
3066,юг,4234,NOUN
3067,черт,4233,NOUN
3068,лев,4233,NOUN
3069,ефремов,4233,NOUN
3070,вариативный,4232,ADJF
3071,подчинительный,4229,ADJF
3072,радуга,4226,NOUN
3073,львов,4224,NOUN
3074,тютчев,4222,NOUN
3075,Москальская??,4221,
3076,ответный,4219,ADJF
3077,гость,4215,NOUN
3078,префиксальный,4215,ADJF
3079,именовать,4213,INFN
3080,отказ,4211,NOUN
3081,правописание,4211,NOUN
3082,детерминировать,4211,INFN
3083,толерантность,4210,NOUN
3084,экспериментально,4209,ADVB
3085,окказионализм,4209,NOUN
3086,агрессия,4208,NOUN
3087,син,4208,
3088,дочь,4207,NOUN
3089,сарата,4207,NOUN
3090,пить,4205,INFN
3091,ареальный,4203,ADJF
3092,франц,4202,NOUN
3093,дифференцировать,4202,INFN
3094,грамматик,4200,NOUN
3095,собранный,4199,ADJF
3096,деепричастный,4198,ADJF
3097,фактически,4198,ADVB
3098,марина,4198,NOUN
3099,священный,4192,ADJF
3100,ожидание,4188,NOUN
3101,предназначать,4186,INFN
3102,лето,4184,NOUN
3103,верный,4178,ADJF
3104,детство,4176,NOUN
3105,гносеологический,4176,ADJF
3106,обогащение,4173,NOUN
3107,абдуллаев,4173,NOUN
3108,русск??,4172,
3109,рождественский,4169,NOUN
3110,РГПУ??,4163,
3111,вузовский,4162,ADJF
3112,пересечение,4162,NOUN
3113,нос,4161,NOUN
3114,кой,4159,ADJF
3115,ассимиляция,4159,NOUN
3116,храниться,4158,INFN
3117,лингвокультурологический??,4156,
3118,Маковский??,4156,
3119,подымать,4152,INFN
3120,ас,4152,NOUN
3121,иерархический,4152,ADJF
3122,селькупский,4150,ADJF
3123,горелов,4150,NOUN
3124,снимать,4148,INFN
3125,некрасов,4147,NOUN
3126,уйгурский,4146,ADJF
3127,есенин,4145,NOUN
3128,синтетический,4144,ADJF
3129,коммерческий,4144,ADJF
3130,взаимосвязанный,4141,ADJF
3131,поступать,4136,INFN
3132,галкин,4135,NOUN
3133,литературоведческий,4135,ADJF
3134,едва,4134,ADVB
3135,ита,4134,
3136,избегать,4134,INFN
3137,неотъемлемый,4133,ADJF
3138,соглашаться,4133,INFN
3139,гражданский,4132,ADJF
3140,ла??,4130,
3141,рсфср,4125,NOUN
3142,лингво??,4125,
3143,предельный,4124,ADJF
3144,уступительный,4124,ADJF
3145,генезис,4123,NOUN
3146,визуальный,4123,ADJF
3147,придерживаться,4122,INFN
3148,отвлеченный,4120,PRTF
3149,величина,4117,NOUN
3150,праславянский,4117,ADJF
3151,классифицировать,4115,INFN
3152,тетрадь,4114,NOUN
3153,вовсе,4108,ADVB
3154,поляков,4107,NOUN
3155,морской,4106,ADJF
3156,желтый,4103,ADJF
3157,проверка,4101,NOUN
3158,адекватность,4101,NOUN
3159,формат,4100,NOUN
3160,объявление,4100,NOUN
3161,весна,4098,NOUN
3162,уезд,4091,NOUN
3163,герд,4088,NOUN
3164,аорист,4086,NOUN
3165,угол,4085,NOUN
3166,здоровье,4085,NOUN
3167,га,4084,NOUN
3168,сцена,4083,NOUN
3169,тендер,4082,NOUN
3170,ЛГПИ??,4081,
3171,ВАК??,4080,
3172,волшебный,4079,ADJF
3173,предикативность,4078,NOUN
3174,АКД??,4078,
3175,волна,4077,NOUN
3176,идеал,4075,NOUN
3177,успешный,4072,ADJF
3178,мандельштам,4072,NOUN
3179,божий,4071,ADJF
3180,степ,4069,NOUN
3181,смочь,4067,INFN
3182,стык,4066,NOUN
3183,иллюстрировать,4065,INFN
3184,спряжение,4062,NOUN
3185,тождественный,4059,ADJF
3186,предшествующий,4058,PRTF
3187,украина,4057,NOUN
3188,невозможность,4056,NOUN
3189,семенов,4055,NOUN
3190,обиходный,4054,ADJF
3191,выдающийся,4054,ADJF
3192,ярославль,4054,NOUN
3193,нэшр??,4054,
3194,художественно,4052,ADVB
3195,самосознание,4051,NOUN
3196,семасиологический,4051,ADJF
3197,мария,4047,NOUN
3198,дверь,4046,NOUN
3199,рязань,4044,NOUN
3200,петровский,4043,ADJF
3201,тамбовский,4043,ADJF
3202,числовой,4042,ADJF
3203,частый,4040,ADJF
3204,табасаранский,4040,ADJF
3205,январь,4037,NOUN
3206,орудие,4034,NOUN
3207,прочтение,4030,NOUN
3208,Лекант??,4029,
3209,лингвокультурах??,4029,
3210,идиолект,4024,NOUN
3211,антропологический,4022,ADJF
3212,присоединение,4020,NOUN
3213,регулярно,4019,ADVB
3214,ССС??,4019,
3215,примета,4018,NOUN
3216,майкоп,4018,NOUN
3217,гвардия,4017,NOUN
3218,сухой,4016,ADJF
3219,мозг,4013,NOUN
3220,настоящее,4012,ADJF
3221,учиться,4011,INFN
3222,обосновываться,4010,INFN
3223,герменевтика,4010,NOUN
3224,императивный,4008,ADJF
3225,селиверстов,4007,NOUN
3226,феникс,4007,NOUN
3227,лесков,4006,NOUN
3228,РУДН??,4006,
3229,отчество,4004,NOUN
3230,бытийный,4004,ADJF
3231,урысон,4004,NOUN
3232,собр??,4003,
3233,ат,4000,NOUN
3234,тяжелый,3999,ADJF
3235,манипуляция,3999,NOUN
3236,конверсия,3999,NOUN
3237,помнить,3996,INFN
3238,янко,3996,NOUN
3239,немало,3993,NUMR
3240,хронологический,3993,ADJF
3241,аванесов,3991,NOUN
3242,работник,3984,NOUN
3243,получаться,3983,INFN
3244,венгерский,3983,ADJF
3245,Филлмор??,3982,
3246,проповедь,3981,NOUN
3247,ложный,3980,ADJF
3248,киселев,3978,NOUN
3249,чернышев,3974,NOUN
3250,животный,3973,ADJF
3251,противоречить,3972,INFN
3252,дистрибутивный,3966,ADJF
3253,воспитание,3961,NOUN
3254,август,3961,NOUN
3255,утро,3959,NOUN
3256,студ??,3956,
3257,судить,3955,INFN
3258,канал,3955,NOUN
3259,совещание,3953,NOUN
3260,повелительный,3950,ADJF
3261,зима,3949,NOUN
3262,легкий,3948,ADJF
3263,комиссия,3946,NOUN
3264,выводить,3940,INFN
3265,неделя,3937,NOUN
3266,слух,3934,NOUN
3267,кровь,3934,NOUN
3268,воспроизведение,3931,NOUN
3269,компаративный,3930,ADJF
3270,Вестн??,3930,
3271,разумеется,3929,CONJ
3272,примечание,3928,NOUN
3273,диалектика,3928,NOUN
3274,таксис,3925,NOUN
3275,маяковский,3921,NOUN
3276,Стернина??,3920,
3277,подтекст,3919,NOUN
3278,мастерство,3916,NOUN
3279,осознание,3916,NOUN
3280,балканский,3915,ADJF
3281,повторять,3914,INFN
3282,констатировать,3908,INFN
3283,доминантный,3908,ADJF
3284,сформировываться,3907,INFN
3285,аспектология,3907,NOUN
3286,евгений,3902,NOUN
3287,усиливать,3899,INFN
3288,вводиться,3899,INFN
3289,подобно,3894,PREP
3290,панфилов,3885,NOUN
3291,пустой,3884,ADJF
3292,опосредовать,3882,INFN
3293,монологический,3881,ADJF
3294,отличный,3881,ADJF
3295,фильм,3877,NOUN
3296,девочка,3877,NOUN
3297,вспомнить,3875,INFN
3298,солнцев,3875,NOUN
3299,энергия,3874,NOUN
3300,хозяйство,3874,NOUN
3301,наталья,3870,NOUN
3302,мотивированности??,3869,
3303,ода,3866,NOUN
3304,спорт,3865,NOUN
3305,светлый,3862,ADJF
3306,имидж,3862,NOUN
3307,желать,3860,INFN
3308,обл,3860,NOUN
3309,серый,3859,ADJF
3310,стереть,3858,INFN
3311,квалификация,3857,NOUN
3312,Кронгауз??,3856,
3313,намечать,3855,INFN
3314,позитивный,3855,ADJF
3315,платонов,3853,NOUN
3316,Шахнарович??,3853,
3317,тимофеев,3852,NOUN
3318,детерминант,3852,NOUN
3319,приезжать,3851,INFN
3320,нарушать,3850,INFN
3321,помещать,3849,INFN
3322,кон,3849,NOUN
3323,унт,3848,NOUN
3324,вернуться,3847,INFN
3325,ложиться,3847,INFN
3326,снижать,3846,INFN
3327,факультативный,3846,ADJF
3328,человечество,3843,NOUN
3329,корейский,3843,ADJF
3330,воздух,3842,NOUN
3331,политик,3842,NOUN
3332,прагматик,3840,NOUN
3333,чесноков,3837,NOUN
3334,трактат,3836,NOUN
3335,языковедение,3836,NOUN
3336,шукшин,3835,NOUN
3337,хантыйский,3831,ADJF
3338,вербализовать,3831,INFN
3339,квантитативный,3830,ADJF
3340,ось,3828,NOUN
3341,перечислять,3821,INFN
3342,творительный,3821,ADJF
3343,принятие,3818,NOUN
3344,алта,3818,NOUN
3345,эпистолярный,3817,ADJF
3346,разделение,3816,NOUN
3347,воспроизводить,3816,INFN
3348,гвоздев,3816,NOUN
3349,местность,3815,NOUN
3350,каков,3815,ADJS
3351,подчинение,3815,NOUN
3352,закрепляться,3812,INFN
3353,интертекстуальности??,3811,
3354,интерпретационный,3809,ADJF
3355,осознавать,3808,INFN
3356,бросать,3805,INFN
3357,врач,3805,NOUN
3358,предполагаться,3805,INFN
3359,конкретно,3803,ADVB
3360,актуализироваться,3801,INFN
3361,цепь,3800,NOUN
3362,контактный,3799,ADJF
3363,юмор,3798,NOUN
3364,сложение,3797,NOUN
3365,упоминание,3796,NOUN
3366,проекция,3796,NOUN
3367,МГОУ??,3795,
3368,доходить,3794,INFN
3369,терминосистемы??,3791,
3370,киевский,3790,ADJF
3371,тихий,3790,ADJF
3372,лукьянов,3790,NOUN
3373,общепринятый,3788,ADJF
3374,группировка,3788,NOUN
3375,доминировать,3788,INFN
3376,ом,3786,NOUN
3377,волос,3783,NOUN
3378,ул,3782,NOUN
3379,требоваться,3778,INFN
3380,цветообозначений??,3777,
3381,июль,3776,NOUN
3382,волга,3776,NOUN
3383,компания,3774,NOUN
3384,отнесенность,3770,NOUN
3385,главное,3769,NOUN
3386,Крейдлин??,3768,
3387,языков,3767,NOUN
3388,недавно,3765,ADVB
3389,присоединяться,3764,INFN
3390,подавлять,3764,INFN
3391,биологический,3764,ADJF
3392,процент,3762,NOUN
3393,однокоренной,3760,ADJF
3394,гражданин,3759,NOUN
3395,овладение,3758,NOUN
3396,гармония,3758,NOUN
3397,бабайцева,3756,NOUN
3398,продолжаться,3754,INFN
3399,изначально,3752,ADVB
3400,Логико??,3752,
3401,сюжетный,3747,ADJF
3402,каракалпакский,3747,ADJF
3403,пятый,3740,ADJF
3404,зимний,3740,ADJF
3405,вытекать,3737,INFN
3406,острый,3727,ADJF
3407,соотнесение,3724,NOUN
3408,чувствовать,3723,INFN
3409,урок,3719,NOUN
3410,грех,3717,NOUN
3411,ирина,3716,NOUN
3412,этикетный,3713,ADJF
3413,Белошапкова??,3712,
3414,служащий,3710,ADJF
